"MashupID","CateID","IsPri"
"82981","20033","1"
"84388","20010","0"
"82981","20099","0"
"82981","19978","0"
"84388","20297","0"
"82981","20208","0"
"84388","20012","0"
"81398","19978","1"
"82757","20066","1"
"138976","20162","1"
"88148","20184","1"
"82757","20055","0"
"84171","20204","1"
"138976","20125","0"
"82757","20099","0"
"84171","20016","0"
"88148","20184","0"
"88148","20184","0"
"84171","20016","0"
"146929","19990","1"
"146929","20109","0"
"146929","20038","0"
"138962","20202","1"
"138962","19959","0"
"87405","20055","1"
"87109","20104","1"
"87109","20038","0"
"87109","20162","0"
"87354","20038","1"
"82400","19959","1"
"87354","20065","0"
"82400","20015","0"
"82400","20016","0"
"88100","20012","1"
"88100","19979","0"
"88100","20089","0"
"88100","19959","0"
"85129","19959","1"
"83750","19978","1"
"85129","19960","0"
"83750","19978","0"
"85129","20094","0"
"83750","20357","0"
"83750","19959","0"
"88130","19959","1"
"85506","19978","1"
"82072","20099","1"
"81654","19978","1"
"83387","19959","1"
"81654","19959","0"
"81654","19965","0"
"83387","19978","0"
"84318","19959","1"
"85506","20278","0"
"83387","19965","0"
"84318","20072","0"
"84318","20407","0"
"82072","19959","0"
"85506","19959","0"
"84318","20015","0"
"84318","20385","0"
"85506","19990","0"
"87757","19959","1"
"87757","19978","0"
"87757","20012","0"
"83014","20055","1"
"82067","20015","1"
"138911","20159","1"
"83014","19959","0"
"138911","19984","0"
"83014","20015","0"
"138911","19998","0"
"82067","20099","0"
"138911","20103","0"
"82067","19959","0"
"138911","20287","0"
"138911","19959","0"
"138911","20301","0"
"138911","20357","0"
"138911","20004","0"
"81841","19962","1"
"81841","20182","0"
"81841","20055","0"
"81841","19959","0"
"81841","20015","0"
"86663","19960","1"
"86663","20124","0"
"86663","20261","0"
"82062","20122","1"
"82062","19959","0"
"81910","19959","1"
"81684","20099","1"
"81910","20048","0"
"82051","20055","1"
"81684","20119","0"
"83043","20015","1"
"82051","20099","0"
"83043","20122","0"
"81684","19959","0"
"82051","19959","0"
"83043","19959","0"
"81910","20055","0"
"81684","20015","0"
"83043","20015","0"
"81177","20015","1"
"81177","20079","0"
"82045","20026","1"
"82045","19959","0"
"82045","20015","0"
"82045","20015","0"
"82045","20099","0"
"82986","20015","1"
"82986","20107","0"
"82986","19959","0"
"82986","20162","0"
"87624","20055","1"
"81487","20015","1"
"87624","20211","0"
"81487","19959","0"
"81487","20015","0"
"81487","20099","0"
"81487","20055","0"
"81656","19978","1"
"82012","19978","1"
"81656","19959","0"
"82012","20166","0"
"86249","19997","1"
"86249","20066","0"
"86249","20107","0"
"83741","20162","1"
"83741","20173","0"
"84544","20099","1"
"84544","20033","0"
"84544","20026","0"
"84544","20208","0"
"86817","20038","1"
"86817","20087","0"
"86817","19959","0"
"86817","19990","0"
"84710","20182","1"
"84710","20081","0"
"84710","20066","0"
"87582","19990","1"
"87582","20055","0"
"87582","20018","0"
"126663","20173","1"
"126663","20103","0"
"126663","20191","0"
"126663","20334","0"
"126663","20012","0"
"87476","20055","1"
"87476","20055","0"
"84626","20252","1"
"84626","19978","0"
"84626","20087","0"
"86250","20107","1"
"86250","20380","0"
"87610","20244","1"
"87610","20048","0"
"87610","19988","0"
"87610","20010","0"
"83780","19968","1"
"83780","20204","0"
"86972","20012","1"
"87421","20087","1"
"84709","20255","1"
"86972","20380","0"
"87421","20015","0"
"86972","20300","0"
"84709","19978","0"
"84709","20015","0"
"88001","19978","1"
"88001","19999","0"
"88001","20162","0"
"81951","20034","1"
"81951","19978","0"
"81951","20093","0"
"81670","20034","1"
"81670","20093","0"
"81670","20093","0"
"81670","19978","0"
"81670","20034","0"
"83692","19965","1"
"82160","20055","1"
"83626","20093","1"
"83692","20038","0"
"83692","20208","0"
"83692","19978","0"
"81765","20162","1"
"82160","20162","0"
"85604","19978","1"
"85604","20038","0"
"82160","20038","0"
"83626","20034","0"
"82160","20079","0"
"83626","20162","0"
"83626","19978","0"
"85604","20016","0"
"85604","20016","0"
"85604","20016","0"
"82785","20055","1"
"85559","20252","1"
"85206","20162","1"
"82785","20162","0"
"85206","20075","0"
"85559","19978","0"
"82785","19978","0"
"82785","19965","0"
"82785","20038","0"
"144830","20079","1"
"86798","19990","1"
"86798","19997","0"
"86798","20066","0"
"86798","19978","0"
"86132","19990","1"
"86132","20038","0"
"86132","20378","0"
"84177","20162","1"
"82704","20022","1"
"84177","19996","0"
"84177","20099","0"
"82704","19958","0"
"82704","19978","0"
"82704","20211","0"
"87223","20098","1"
"87083","20105","1"
"84227","19965","1"
"87223","20215","0"
"87223","19997","0"
"87223","20016","0"
"84227","20162","0"
"87083","20105","0"
"87083","19978","0"
"84147","19990","1"
"82959","20162","1"
"82959","19997","0"
"82959","20173","0"
"87472","20015","1"
"87472","20015","0"
"87472","20107","0"
"83661","19978","1"
"87448","19959","1"
"83661","20034","0"
"87448","20086","0"
"83661","19978","0"
"87448","20012","0"
"83661","20302","0"
"83661","20302","0"
"83661","20055","0"
"81793","19978","1"
"84312","20142","1"
"81793","20038","0"
"81793","20104","0"
"81793","20114","0"
"84311","19989","1"
"84311","20418","0"
"82690","19978","1"
"84311","19978","0"
"82690","20066","0"
"82690","20401","0"
"81943","19963","1"
"81943","19978","0"
"81943","20066","0"
"82252","20087","1"
"82252","20020","0"
"82252","20171","0"
"83651","20173","1"
"82817","20122","1"
"81030","19971","1"
"83651","20204","0"
"82777","19965","1"
"82817","19978","0"
"82777","19978","0"
"82817","19990","0"
"81030","20099","0"
"82817","19990","0"
"81030","20099","0"
"82817","19965","0"
"82817","20158","0"
"86547","20066","1"
"86547","20034","0"
"85087","20034","1"
"85087","20029","0"
"85087","20230","0"
"85087","20034","0"
"94595","20184","1"
"81474","20034","1"
"82404","20034","1"
"94595","20184","0"
"81474","19978","0"
"94595","19959","0"
"81474","20034","0"
"81474","20230","0"
"82404","20162","0"
"82404","19965","0"
"82404","19978","0"
"81815","19978","1"
"81815","19965","0"
"81815","20016","0"
"81815","20239","0"
"83077","20067","1"
"83077","20034","0"
"83077","20099","0"
"83077","19978","0"
"85947","19990","1"
"84917","20303","1"
"87874","20015","1"
"85947","20016","0"
"85947","20213","0"
"84917","19978","0"
"87874","20015","0"
"84917","20016","0"
"87874","20227","0"
"84917","20016","0"
"84917","19978","0"
"84917","20066","0"
"138135","20213","1"
"138135","19988","0"
"84349","19965","1"
"144424","20213","1"
"87387","20055","1"
"84349","20303","0"
"84349","20070","0"
"87387","20358","0"
"84349","19963","0"
"82273","20071","1"
"87209","20099","1"
"144431","20213","1"
"87209","20055","0"
"144427","20213","1"
"86181","19959","1"
"86181","20385","0"
"144428","20213","1"
"87209","20087","0"
"86181","19978","0"
"86181","20252","0"
"144429","20213","1"
"87987","20114","1"
"82303","19990","1"
"87987","20055","0"
"82303","19978","0"
"87987","19997","0"
"82778","20114","1"
"85503","20038","1"
"84159","20114","1"
"82778","20038","0"
"82778","20055","0"
"84159","20194","0"
"85503","20194","0"
"85503","20114","0"
"84159","19978","0"
"85503","20253","0"
"85503","20194","0"
"85503","20016","0"
"87787","20114","1"
"87787","20253","0"
"87787","20055","0"
"87093","20114","1"
"87093","20055","0"
"87093","20087","0"
"81760","20114","1"
"81760","19978","0"
"81760","20038","0"
"81760","20104","0"
"81760","20401","0"
"87598","20162","1"
"87598","20055","0"
"87598","19997","0"
"87598","20087","0"
"83520","20099","1"
"83520","20250","0"
"83520","20038","0"
"87786","20114","1"
"88162","20027","1"
"81429","19978","1"
"87786","20114","0"
"81429","19990","0"
"87786","19959","0"
"88162","19990","0"
"87786","20010","0"
"83803","20027","1"
"85088","20027","1"
"83803","19990","0"
"85088","20405","0"
"85088","19990","0"
"83803","20038","0"
"88190","20027","1"
"81789","20099","1"
"88190","19990","0"
"85539","20087","1"
"81789","20055","0"
"85539","20114","0"
"85539","20038","0"
"85539","19959","0"
"83952","19990","1"
"83952","20099","0"
"83952","20027","0"
"83952","20038","0"
"85448","20048","1"
"85448","20185","0"
"85456","20048","1"
"85456","20185","0"
"82071","20265","1"
"83964","19965","1"
"82071","20211","0"
"83964","20208","0"
"83964","19978","0"
"82071","19978","0"
"83964","20057","0"
"87210","20221","1"
"87210","20301","0"
"82078","20075","1"
"82078","19959","0"
"82078","20015","0"
"82137","20016","1"
"82137","19978","0"
"82137","20162","0"
"82137","19978","0"
"82137","20067","0"
"82137","19977","0"
"83222","19990","1"
"83222","19959","0"
"85602","19978","1"
"87951","20087","1"
"86571","19959","1"
"87951","20173","0"
"86571","20173","0"
"87951","20012","0"
"86571","20211","0"
"87951","19997","0"
"86571","20055","0"
"87951","20129","0"
"86571","19978","0"
"85602","19978","0"
"85602","20075","0"
"85602","19978","0"
"82571","20055","1"
"82571","20250","0"
"82571","20208","0"
"82571","20075","0"
"85939","19988","1"
"85939","20179","0"
"86111","20160","1"
"87274","19990","1"
"86111","19978","0"
"87274","20027","0"
"82416","19990","1"
"82416","20103","0"
"82416","20018","0"
"82416","20173","0"
"87369","20018","1"
"137974","20171","1"
"87369","20141","0"
"137974","20103","0"
"137974","20220","0"
"137974","20334","0"
"85641","19990","1"
"85641","19959","0"
"85641","20038","0"
"85641","20055","0"
"83858","20087","1"
"83858","20015","0"
"83858","20038","0"
"83858","20099","0"
"83858","20162","0"
"83858","19990","0"
"82573","19990","1"
"86084","19990","1"
"82573","20038","0"
"86084","20038","0"
"82573","20173","0"
"86084","20087","0"
"82573","20018","0"
"82573","20055","0"
"84908","19990","1"
"84908","20118","0"
"84908","20055","0"
"84908","20038","0"
"84908","20278","0"
"84908","19996","0"
"87207","19990","1"
"87207","20055","0"
"85795","20087","1"
"85795","19990","0"
"82916","20099","1"
"86352","19990","1"
"82916","20087","0"
"86352","19997","0"
"82916","19990","0"
"86352","20066","0"
"86352","20162","0"
"86352","19978","0"
"85962","19990","1"
"85962","20173","0"
"85541","19990","1"
"85541","20038","0"
"85541","19978","0"
"85541","20142","0"
"85541","20142","0"
"85433","19990","1"
"85433","20038","0"
"85433","20055","0"
"84713","20087","1"
"82080","19990","1"
"84713","20075","0"
"82080","20038","0"
"84713","19990","0"
"87189","20098","1"
"87189","19990","0"
"87189","19997","0"
"88197","19990","1"
"83945","20038","1"
"88197","19990","0"
"83945","19990","0"
"83945","20278","0"
"88197","20313","0"
"88197","20250","0"
"87848","19990","1"
"83182","20278","1"
"83660","19990","1"
"87848","20038","0"
"83182","19990","0"
"87848","19984","0"
"83660","20162","0"
"83182","20038","0"
"87848","20055","0"
"83660","20038","0"
"83860","20038","1"
"87600","20055","1"
"83860","19990","0"
"87600","19990","0"
"87600","20027","0"
"87600","20038","0"
"83621","19990","1"
"83621","20066","0"
"86353","19990","1"
"87296","19990","1"
"86353","20055","0"
"86353","20087","0"
"87296","20087","0"
"81153","19990","1"
"87334","19990","1"
"84487","19990","1"
"81153","20142","0"
"87334","20055","0"
"84487","19990","0"
"84487","20018","0"
"87334","20055","0"
"84487","20099","0"
"87334","20072","0"
"81070","19990","1"
"83944","20038","1"
"81070","19978","0"
"83944","20278","0"
"83944","19990","0"
"83361","19990","1"
"83361","20038","0"
"83361","20162","0"
"88134","19990","1"
"88134","20010","0"
"83795","20162","1"
"82973","19990","1"
"83795","19990","0"
"83795","19978","0"
"82973","20038","0"
"83688","19990","1"
"83688","20250","0"
"83688","20162","0"
"83688","20038","0"
"83688","20208","0"
"83688","20027","0"
"81814","20075","1"
"87142","19990","1"
"81814","19990","0"
"87142","19990","0"
"87142","20038","0"
"81814","20099","0"
"87142","20087","0"
"81814","20250","0"
"82363","19990","1"
"82363","20162","0"
"82363","20038","0"
"82363","20250","0"
"81519","20099","1"
"81483","20038","1"
"81519","20055","0"
"81519","20066","0"
"81519","20162","0"
"81519","19990","0"
"80938","20055","1"
"81483","20099","0"
"80938","19990","0"
"81483","20162","0"
"81483","19990","0"
"86376","19990","1"
"82951","20162","1"
"86376","20055","0"
"82464","19990","1"
"82951","20038","0"
"82464","20038","0"
"82464","20074","0"
"82464","20027","0"
"82951","19990","0"
"82951","20142","0"
"82951","20027","0"
"82958","20107","1"
"82958","20114","0"
"82958","20015","0"
"87577","19997","1"
"87577","20012","0"
"84095","20179","1"
"84095","19965","0"
"84095","20335","0"
"84095","20162","0"
"84095","19978","0"
"88282","20239","1"
"88282","19965","0"
"88282","20239","0"
"88282","20056","0"
"88282","19965","0"
"87280","20087","1"
"86176","19990","1"
"83247","20038","1"
"86176","20055","0"
"88051","19990","1"
"88051","20038","0"
"88051","19984","0"
"88051","20253","0"
"82535","20213","1"
"81292","20079","1"
"82535","20250","0"
"82535","20134","0"
"82535","20038","0"
"82535","20075","0"
"81291","20079","1"
"84882","19990","1"
"84882","20142","0"
"84882","20278","0"
"84882","20038","0"
"84882","19990","0"
"84882","20018","0"
"83218","20204","1"
"83218","19978","0"
"83218","20087","0"
"82825","20307","1"
"84409","20005","1"
"84162","20026","1"
"82825","19978","0"
"84162","19998","0"
"82825","20099","0"
"84162","20204","0"
"82825","19965","0"
"84162","20106","0"
"84162","20099","0"
"84409","20005","0"
"84409","19978","0"
"85626","20093","1"
"86963","20075","1"
"85681","19990","1"
"85626","20162","0"
"85681","19990","0"
"85626","20122","0"
"86963","20087","0"
"85626","20038","0"
"86963","20055","0"
"85890","19978","1"
"82599","20012","1"
"85890","19978","0"
"82599","19978","0"
"86704","20162","1"
"83064","20102","1"
"86704","19959","0"
"83064","20087","0"
"86704","20087","0"
"83064","20204","0"
"86704","19960","0"
"83064","19999","0"
"87365","20087","1"
"83476","20268","1"
"87365","20173","0"
"82901","20204","1"
"83476","19978","0"
"82901","19999","0"
"82901","20102","0"
"86397","20066","1"
"85546","20018","1"
"81405","20055","1"
"86397","19978","0"
"81405","19978","0"
"85546","20173","0"
"85546","20099","0"
"85546","20087","0"
"85546","20162","0"
"85546","19997","0"
"87251","20087","1"
"84453","20016","1"
"84453","20016","0"
"137313","19990","1"
"87251","19998","0"
"84453","20016","0"
"87251","19997","0"
"84453","19978","0"
"84453","20208","0"
"84453","20374","0"
"84372","20204","1"
"86320","19959","1"
"82255","19978","1"
"84372","20099","0"
"84188","20016","1"
"82255","20087","0"
"84188","20016","0"
"86320","19960","0"
"84188","19978","0"
"86320","20015","0"
"86320","20015","0"
"82255","20208","0"
"84206","19978","1"
"84206","19965","0"
"139466","20419","1"
"86706","19959","1"
"86706","20087","0"
"86706","20075","0"
"82110","19978","1"
"86129","20211","1"
"82110","19965","0"
"86129","19978","0"
"82110","20109","0"
"82498","20171","1"
"84563","20106","1"
"83454","20087","1"
"138163","20213","1"
"82498","20162","0"
"138163","19988","0"
"82498","20020","0"
"84563","19978","0"
"83411","20162","1"
"83454","20015","0"
"82498","20087","0"
"84563","20005","0"
"84563","20005","0"
"84563","20211","0"
"85828","19978","1"
"85828","20105","0"
"85828","20029","0"
"86869","20087","1"
"85693","20176","1"
"86869","20066","0"
"85693","19990","0"
"87054","20087","1"
"84631","20099","1"
"87054","20087","0"
"84631","20204","0"
"84631","20075","0"
"84631","19978","0"
"84631","20075","0"
"82992","19978","1"
"82966","19978","1"
"83542","19978","1"
"82992","20162","0"
"83542","20029","0"
"82966","20162","0"
"82992","19978","0"
"82966","19978","0"
"84154","20414","1"
"88077","20184","1"
"84154","19978","0"
"82666","19978","1"
"88077","20184","0"
"82658","20029","1"
"85151","20027","1"
"82666","20211","0"
"85151","20061","0"
"82666","20093","0"
"84154","20087","0"
"88077","20184","0"
"85151","20176","0"
"81343","19978","1"
"82658","20211","0"
"82944","20087","1"
"82944","20355","0"
"82944","19978","0"
"86532","20066","1"
"83398","19978","1"
"83398","20086","0"
"86532","20055","0"
"86532","20087","0"
"86532","20099","0"
"85551","19978","1"
"83066","20015","1"
"85551","20250","0"
"83226","19978","1"
"83312","20087","1"
"83281","19997","1"
"83066","19978","0"
"83312","19978","0"
"83226","20133","0"
"83066","20107","0"
"83281","20087","0"
"85551","20075","0"
"83281","19978","0"
"85551","20255","0"
"83312","19997","0"
"85551","20075","0"
"81172","19978","1"
"82756","20087","1"
"83227","19978","1"
"81172","20162","0"
"81172","20208","0"
"82756","19978","0"
"81172","20250","0"
"82756","20162","0"
"82756","20038","0"
"82432","20122","1"
"82432","19989","0"
"82432","20122","0"
"83145","20016","1"
"83145","20016","0"
"83145","19965","0"
"83145","19978","0"
"85018","20255","1"
"81748","20029","1"
"85018","20180","0"
"81748","19978","0"
"85018","19965","0"
"85018","19978","0"
"85900","19960","1"
"86674","20099","1"
"136782","20124","1"
"86674","20087","0"
"86674","20055","0"
"138133","20213","1"
"86367","19978","1"
"83986","20278","1"
"138133","20048","0"
"83986","19990","0"
"86045","19963","1"
"86367","19959","0"
"84774","19978","1"
"86045","19987","0"
"138133","19988","0"
"84774","20162","0"
"84774","19978","0"
"86367","19965","0"
"86367","20066","0"
"83618","20087","1"
"83618","19978","0"
"83618","20135","0"
"82906","20087","1"
"81255","20099","1"
"82906","20099","0"
"82188","20018","1"
"82177","20162","1"
"82188","19990","0"
"82188","19959","0"
"83275","19990","1"
"83275","19960","0"
"83423","20162","1"
"83423","20087","0"
"83423","20204","0"
"81567","20015","1"
"81567","20162","0"
"81567","19959","0"
"81567","20055","0"
"87026","20012","1"
"87026","20099","0"
"87026","20275","0"
"87026","20267","0"
"87026","20066","0"
"81819","20026","1"
"82172","19978","1"
"81819","20099","0"
"82172","20142","0"
"82172","20038","0"
"81819","19978","0"
"82172","20148","0"
"82172","20162","0"
"81818","20099","1"
"81818","20026","0"
"82988","19960","1"
"82988","20385","0"
"84879","20263","1"
"84879","19960","0"
"83410","20038","1"
"83410","20055","0"
"84986","20118","1"
"84986","20055","0"
"84986","20166","0"
"84986","20118","0"
"85703","20124","1"
"87414","20087","1"
"87483","20122","1"
"83090","20325","1"
"85703","20201","0"
"83090","19978","0"
"85703","20038","0"
"87483","20255","0"
"87414","19997","0"
"87414","20012","0"
"87483","20141","0"
"85703","20198","0"
"85703","19990","0"
"83090","19974","0"
"83232","19968","1"
"80774","19978","1"
"83232","20137","0"
"85091","20034","1"
"80774","20093","0"
"83232","20015","0"
"85091","20364","0"
"80774","20162","0"
"85091","20395","0"
"85091","20420","0"
"83001","20038","1"
"82521","19978","1"
"85256","20016","1"
"83001","20087","0"
"83001","20079","0"
"82521","20016","0"
"85256","20250","0"
"82521","20016","0"
"85256","20016","0"
"82521","20033","0"
"81544","19978","1"
"87900","19997","1"
"81544","20066","0"
"87900","19978","0"
"84543","20055","1"
"86148","20016","1"
"86148","20087","0"
"86148","19978","0"
"87248","19984","1"
"87248","20355","0"
"87248","20087","0"
"82673","19978","1"
"82673","20082","0"
"82673","20070","0"
"87226","19987","1"
"81224","20016","1"
"87226","19963","0"
"82138","20122","1"
"81224","19978","0"
"87715","19984","1"
"82138","19965","0"
"87715","20087","0"
"82138","19978","0"
"87715","20055","0"
"84849","20087","1"
"87821","20184","1"
"84849","20055","0"
"87821","20184","0"
"84849","20357","0"
"87796","19978","1"
"87796","20055","0"
"87796","20012","0"
"83326","20013","1"
"83326","20250","0"
"83326","20016","0"
"83326","19978","0"
"83865","20055","1"
"86809","20066","1"
"83865","19978","0"
"86809","19960","0"
"86809","19959","0"
"86809","20080","0"
"84606","20162","1"
"81705","20038","1"
"84560","19978","1"
"84606","19978","0"
"84560","19978","0"
"84606","19978","0"
"84560","19978","0"
"84606","20079","0"
"84560","20075","0"
"84560","20087","0"
"81705","20114","0"
"82714","19978","1"
"86570","19978","1"
"82714","20051","0"
"86636","20099","1"
"87017","19978","1"
"86570","20087","0"
"87017","20087","0"
"86570","20173","0"
"86636","20098","0"
"82714","20211","0"
"87017","20173","0"
"86636","19959","0"
"86570","20066","0"
"83645","19978","1"
"87182","20255","1"
"83645","20176","0"
"87182","20185","0"
"83645","20173","0"
"87182","20358","0"
"83645","19978","0"
"84742","20314","1"
"84742","20038","0"
"84742","20012","0"
"84418","20114","1"
"84418","20099","0"
"82743","20038","1"
"82743","20087","0"
"82743","20099","0"
"94596","19978","1"
"94596","20294","0"
"94596","20252","0"
"94596","19978","0"
"82388","20250","1"
"82715","20208","1"
"82388","20079","0"
"82715","20211","0"
"82715","19978","0"
"82388","20204","0"
"82563","20204","1"
"85872","20206","1"
"82563","20162","0"
"82563","19990","0"
"85872","20171","0"
"83418","20204","1"
"86673","20055","1"
"82890","20204","1"
"83418","20162","0"
"86673","20099","0"
"82890","20162","0"
"83606","20087","1"
"83606","20162","0"
"83606","20176","0"
"83606","20176","0"
"83606","20015","0"
"83606","20055","0"
"85016","19978","1"
"85016","19978","0"
"85016","20315","0"
"85016","20012","0"
"82867","19978","1"
"82867","19965","0"
"82867","20038","0"
"82431","19994","1"
"86134","20162","1"
"86835","19990","1"
"83367","20038","1"
"86835","20174","0"
"83367","20162","0"
"82431","19978","0"
"82431","19988","0"
"83367","20098","0"
"83367","20087","0"
"86134","20354","0"
"85517","20162","1"
"84579","19978","1"
"85517","20307","0"
"84205","20307","1"
"84579","20307","0"
"84205","20142","0"
"85517","19965","0"
"84205","20018","0"
"85517","19978","0"
"84579","19963","0"
"84205","20089","0"
"84205","20173","0"
"87229","20307","1"
"87229","19978","0"
"87229","20034","0"
"84501","19965","1"
"84501","19978","0"
"84501","20162","0"
"86988","20055","1"
"86988","20087","0"
"86988","20114","0"
"84185","20106","1"
"83002","20114","1"
"84185","20250","0"
"83002","20038","0"
"83002","20099","0"
"84185","20094","0"
"84185","19968","0"
"84185","20013","0"
"84499","20250","1"
"84499","20087","0"
"84499","20204","0"
"83478","20250","1"
"86359","20173","1"
"83478","19978","0"
"86359","20087","0"
"86359","20066","0"
"86359","19978","0"
"84150","20094","1"
"84150","20055","0"
"84150","20250","0"
"84150","20404","0"
"83239","20250","1"
"85446","20357","1"
"83239","20394","0"
"85446","20250","0"
"85446","20176","0"
"83239","20173","0"
"85446","20385","0"
"83239","20176","0"
"85446","19960","0"
"83689","20250","1"
"83689","20106","0"
"85439","19978","1"
"85439","20196","0"
"85439","20246","0"
"85439","20250","0"
"84679","20250","1"
"83889","20250","1"
"84679","20248","0"
"84679","19997","0"
"83889","20176","0"
"84028","20250","1"
"84028","19984","0"
"86545","20250","1"
"82061","20250","1"
"82061","19959","0"
"82061","20015","0"
"87110","20250","1"
"86085","19963","1"
"87110","20179","0"
"86085","20250","0"
"87110","19978","0"
"86038","20122","1"
"86038","20122","0"
"86038","19978","0"
"84234","20377","1"
"84234","20250","0"
"84234","20118","0"
"84234","20173","0"
"86737","20015","1"
"86737","20024","0"
"86737","20148","0"
"86737","19959","0"
"86962","19959","1"
"86962","20015","0"
"87112","20250","1"
"87880","20034","1"
"87880","20034","0"
"87880","19989","0"
"82447","20142","1"
"140631","20020","1"
"82447","20075","0"
"140631","20272","0"
"82447","20176","0"
"140631","20114","0"
"140631","20194","0"
"83814","20250","1"
"83814","19978","0"
"83814","19978","0"
"83231","20016","1"
"81623","19978","1"
"83231","20015","0"
"81623","20016","0"
"83231","20015","0"
"81623","20016","0"
"83231","19959","0"
"83231","20016","0"
"84170","20016","1"
"84170","20016","0"
"84170","20204","0"
"82846","20162","1"
"82979","19978","1"
"82979","20033","0"
"82979","20208","0"
"82979","20033","0"
"85093","20099","1"
"83381","19959","1"
"83452","19978","1"
"85093","20055","0"
"83452","20094","0"
"83381","20016","0"
"83381","20016","0"
"83381","20015","0"
"83381","20015","0"
"85413","20087","1"
"85095","20005","1"
"85413","20087","0"
"85095","20307","0"
"85095","20211","0"
"85413","20171","0"
"85095","19978","0"
"83877","19978","1"
"83877","20087","0"
"83877","20050","0"
"86331","20087","1"
"86331","19959","0"
"86331","19960","0"
"87856","19990","1"
"85851","20133","1"
"88167","20016","1"
"87856","20055","0"
"87856","20087","0"
"87856","19997","0"
"85851","20142","0"
"88167","20343","0"
"88167","20012","0"
"88167","19978","0"
"85851","20307","0"
"85851","20185","0"
"85851","20087","0"
"85851","19978","0"
"84680","20015","1"
"82827","20055","1"
"87291","19967","1"
"87291","19968","0"
"82827","20162","0"
"84680","20099","0"
"84680","20286","0"
"84680","20060","0"
"82827","19976","0"
"82827","19976","0"
"87800","20034","1"
"87800","20138","0"
"87800","20141","0"
"87800","20173","0"
"87800","20033","0"
"86357","20048","1"
"86357","20087","0"
"86357","19978","0"
"83347","19978","1"
"87921","20058","1"
"83347","20066","0"
"87921","20083","0"
"87921","20083","0"
"87921","19978","0"
"82115","20420","1"
"82115","19978","0"
"85556","20121","1"
"85556","20120","0"
"85556","19978","0"
"85161","19990","1"
"84363","19978","1"
"84898","19978","1"
"84363","20113","0"
"84363","20113","0"
"84363","19997","0"
"84363","20017","0"
"84898","19961","0"
"83543","20055","1"
"94607","20173","1"
"82772","20162","1"
"83543","20067","0"
"82772","20211","0"
"83543","20016","0"
"82772","19978","0"
"83543","19978","0"
"83543","20208","0"
"94607","19978","0"
"94607","19978","0"
"84971","20357","1"
"85089","20250","1"
"87121","20087","1"
"84971","20173","0"
"85089","20255","0"
"84971","20250","0"
"85089","20162","0"
"87121","20250","0"
"85089","20093","0"
"84971","20075","0"
"85089","20093","0"
"84971","20038","0"
"84971","20162","0"
"146882","19990","1"
"146882","20106","0"
"80981","19978","1"
"80981","20211","0"
"82150","19989","1"
"82150","19978","0"
"85782","20332","1"
"87481","20392","1"
"87481","20385","0"
"87481","20191","0"
"85996","20334","1"
"85996","20171","0"
"85764","19960","1"
"85856","20086","1"
"81376","20024","1"
"85764","20385","0"
"85764","19973","0"
"85764","19960","0"
"81376","20162","0"
"85856","20015","0"
"85856","20107","0"
"82629","20093","1"
"87713","20162","1"
"86392","20015","1"
"86221","20176","1"
"82629","20211","0"
"82629","19965","0"
"86221","19959","0"
"87713","19978","0"
"87713","20357","0"
"87713","20173","0"
"86221","20015","0"
"86392","19960","0"
"86392","19959","0"
"86392","20087","0"
"88123","20048","1"
"87029","19978","1"
"88123","20173","0"
"84107","20079","1"
"87029","19996","0"
"87029","19978","0"
"87029","19965","0"
"84107","20162","0"
"82202","19990","1"
"87418","19978","1"
"84764","20250","1"
"82202","19990","0"
"84764","20075","0"
"82202","19978","0"
"87418","20066","0"
"84764","20176","0"
"86230","19960","1"
"85344","19990","1"
"86230","20087","0"
"85344","20250","0"
"84233","20092","1"
"80925","19978","1"
"84233","20094","0"
"80925","20070","0"
"84233","20094","0"
"84233","19968","0"
"84684","20243","1"
"86487","20087","1"
"87995","19978","1"
"84684","19978","0"
"86487","20066","0"
"86487","20173","0"
"87995","20173","0"
"87995","19997","0"
"81326","19978","1"
"81326","20016","0"
"81326","20307","0"
"81326","20034","0"
"83828","20250","1"
"82053","19965","1"
"83828","20252","0"
"84955","20250","1"
"82053","19978","0"
"83828","20401","0"
"84955","20162","0"
"84955","20173","0"
"88097","19978","1"
"88097","20048","0"
"88097","20307","0"
"88097","19997","0"
"87231","19990","1"
"81131","19978","1"
"87231","19990","0"
"87231","20357","0"
"81131","20162","0"
"87231","20018","0"
"81131","20099","0"
"80824","19978","1"
"87619","19978","1"
"80824","20016","0"
"80824","20307","0"
"80999","19978","1"
"84664","20138","1"
"81777","20104","1"
"80952","19978","1"
"81777","20194","0"
"80812","19978","1"
"84664","20106","0"
"80812","20114","0"
"81777","20114","0"
"84664","20250","0"
"80812","20307","0"
"81777","20307","0"
"81777","19978","0"
"80952","20307","0"
"80952","20034","0"
"80999","20420","0"
"85955","20185","1"
"84122","20063","1"
"81321","19978","1"
"84122","19959","0"
"81321","20160","0"
"84122","20015","0"
"81321","20307","0"
"81210","20307","1"
"81210","19978","0"
"81210","19965","0"
"87079","20206","1"
"82953","20055","1"
"82953","19990","0"
"87234","20087","1"
"82186","19978","1"
"87234","20301","0"
"83969","19990","1"
"82186","20098","0"
"83713","20162","1"
"83969","20099","0"
"82186","20098","0"
"83713","20250","0"
"83969","20027","0"
"83713","20075","0"
"83969","19959","0"
