"ApiID","CateID","IsPri"
"63169","19990","0"
"63169","20087","0"
"152735","20152","1"
"152735","20258","0"
"152735","20202","0"
"152735","19960","0"
"71677","19971","1"
"71677","20087","0"
"71677","19981","0"
"149080","20261","1"
"149080","20069","0"
"149080","20152","0"
"149080","20332","0"
"149087","20261","1"
"149087","19967","0"
"149087","20069","0"
"149087","20296","0"
"149087","20386","0"
"68632","19968","1"
"68632","20069","0"
"68632","20261","0"
"66273","20296","1"
"66273","20086","0"
"64335","19968","1"
"66273","20099","0"
"66273","20261","0"
"64335","20261","0"
"64335","20206","0"
"64069","19968","1"
"64069","20206","0"
"64069","20261","0"
"136922","20261","1"
"136922","20394","0"
"67526","19960","1"
"67526","20015","0"
"67526","20385","0"
"74485","19968","1"
"74485","20261","0"
"74485","19967","0"
"74485","20136","0"
"74485","19998","0"
"74485","20291","0"
"69144","20087","1"
"69144","20202","0"
"69144","19971","0"
"154744","20135","1"
"154744","20075","0"
"154744","20107","0"
"154744","20126","0"
"154744","20134","0"
"154744","20087","0"
"74874","20012","1"
"74874","19962","0"
"74874","20254","0"
"65122","20012","1"
"65122","20145","0"
"68205","20070","1"
"68205","20285","0"
"68205","20122","0"
"74125","20122","1"
"74125","19978","0"
"74125","20120","0"
"72557","20034","1"
"72557","20033","0"
"74664","19968","1"
"74664","20137","0"
"74664","19998","0"
"155111","20145","1"
"155111","19984","0"
"155111","19998","0"
"155111","20357","0"
"65123","20204","1"
"65123","20301","0"
"69155","20099","1"
"69155","20208","0"
"65396","20012","1"
"65396","19978","0"
"65396","20004","0"
"65931","19990","1"
"73921","20094","1"
"73921","20160","0"
"152123","20013","1"
"152123","24020","0"
"70086","20012","1"
"153036","20369","1"
"70086","19978","0"
"153036","20141","0"
"70086","19974","0"
"153036","22068","0"
"153599","22068","1"
"153599","20006","0"
"153599","20233","0"
"153599","20255","0"
"153599","19978","0"
"70029","20296","1"
"153453","20015","1"
"153453","20148","0"
"70029","20291","0"
"153453","20184","0"
"70029","20099","0"
"153453","20202","0"
"70029","20004","0"
"153453","19959","0"
"153453","20313","0"
"153453","20294","0"
"151720","20147","1"
"151720","20004","0"
"64274","19978","1"
"66316","19978","1"
"67930","20296","1"
"67930","20069","0"
"64940","19968","1"
"64940","20099","0"
"64940","19967","0"
"67992","19978","1"
"67992","19978","0"
"67992","19974","0"
"64430","19978","1"
"188145","22068","1"
"68451","20012","1"
"68451","19974","0"
"68451","19978","0"
"68451","20055","0"
"64190","20004","1"
"64190","20099","0"
"64432","20066","1"
"64432","20099","0"
"64432","20004","0"
"68120","20004","1"
"68120","19978","0"
"68120","19978","0"
"66604","19960","1"
"64637","19978","1"
"64637","20124","0"
"65870","20012","1"
"65870","20392","0"
"65870","20385","0"
"65870","20385","0"
"65870","20214","0"
"68360","20070","1"
"68360","20377","0"
"72907","19971","1"
"72907","20024","0"
"72907","20202","0"
"141393","20274","1"
"141393","19974","0"
"141393","20233","0"
"72275","20206","1"
"72275","20202","0"
"72074","20099","1"
"72074","20291","0"
"151227","20004","1"
"151227","20190","0"
"64108","20012","1"
"64108","20004","0"
"138867","19959","1"
"138867","20128","0"
"138867","20415","0"
"74812","20012","1"
"74812","19978","0"
"74812","20204","0"
"74812","19978","0"
"68417","20070","1"
"68417","20174","0"
"67410","20034","1"
"67410","20059","0"
"73497","20012","1"
"73497","19978","0"
"71439","19968","1"
"67962","19968","1"
"67962","20371","0"
"67962","20066","0"
"73476","20107","1"
"67550","20103","1"
"67550","20061","0"
"67550","20086","0"
"143144","19986","1"
"143144","20123","0"
"143144","20141","0"
"143144","20122","0"
"143142","20122","1"
"143142","19986","0"
"143142","20123","0"
"143142","20141","0"
"71326","20034","1"
"71326","19965","0"
"71326","20357","0"
"63992","19968","1"
"63992","20283","0"
"71426","19963","1"
"71426","20070","0"
"67718","19995","1"
"67718","20390","0"
"67718","20014","0"
"67718","20012","0"
"71965","20171","1"
"71965","20174","0"
"71965","20103","0"
"67693","20015","1"
"67693","20103","0"
"67693","20012","0"
"62826","20066","1"
"62826","20055","0"
"137408","20004","1"
"137408","19967","0"
"137408","20031","0"
"137408","20032","0"
"137408","20103","0"
"137408","20418","0"
"71659","20055","1"
"71659","20377","0"
"67624","20016","1"
"67624","20071","0"
"74206","19960","1"
"72362","20323","1"
"72362","19962","0"
"74206","20038","0"
"72362","20160","0"
"74206","20107","0"
"74876","20174","1"
"72362","20269","0"
"72362","20337","0"
"74876","20207","0"
"74876","20098","0"
"74876","20133","0"
"74876","20087","0"
"69246","20323","1"
"69246","20201","0"
"70693","20066","1"
"64726","20323","1"
"64726","19959","0"
"69539","20066","1"
"70693","20377","0"
"69539","20255","0"
"70693","19962","0"
"69539","19962","0"
"64726","20099","0"
"69539","20254","0"
"142095","20004","1"
"142095","20141","0"
"142095","20258","0"
"67910","20182","1"
"67910","20066","0"
"67684","20020","1"
"67684","19981","0"
"67684","20055","0"
"74803","19971","1"
"74803","20092","0"
"74803","20349","0"
"74803","20136","0"
"136543","20003","1"
"70624","19963","1"
"136543","20324","0"
"70620","19968","1"
"70620","20066","0"
"70620","20094","0"
"70620","20264","0"
"66105","20087","1"
"66105","19996","0"
"71120","19968","1"
"71120","20094","0"
"71120","20264","0"
"71120","19965","0"
"71120","20100","0"
"74420","19971","1"
"74420","20194","0"
"74420","19998","0"
"65869","20012","1"
"65869","20392","0"
"65869","20385","0"
"68493","20070","1"
"68493","19994","0"
"68493","19988","0"
"72704","20146","1"
"72704","20145","0"
"70165","20012","1"
"70165","20164","0"
"70165","20251","0"
"64209","20220","1"
"64209","20191","0"
"144513","20016","1"
"144513","20133","0"
"144513","20215","0"
"144513","20402","0"
"144513","20357","0"
"144513","20071","0"
"63344","20162","1"
"63344","19979","0"
"136815","20195","1"
"136815","19996","0"
"69766","19965","1"
"69766","20012","0"
"69766","20078","0"
"70210","19965","1"
"72949","20133","1"
"70210","20370","0"
"72949","20265","0"
"70210","19984","0"
"72949","20018","0"
"153393","20207","1"
"153393","19971","0"
"153393","20092","0"
"153393","20024","0"
"153393","20207","0"
"153393","20202","0"
"153393","20203","0"
"136775","20073","1"
"136775","23003","0"
"136775","20100","0"
"136775","19968","0"
"73013","20099","1"
"73013","20221","0"
"73013","20098","0"
"143176","20122","1"
"73187","20174","1"
"143176","19986","0"
"143176","20123","0"
"143176","20141","0"
"73187","20099","0"
"73187","20237","0"
"73187","19979","0"
"73187","20346","0"
"143143","20122","1"
"143143","19986","0"
"143143","20123","0"
"143143","20141","0"
"143143","19978","0"
"65084","20087","1"
"65084","20114","0"
"65084","19996","0"
"65084","19990","0"
"67542","20015","1"
"67542","20179","0"
"71528","20206","1"
"71528","20283","0"
"71362","20094","1"
"71362","20212","0"
"142405","20296","1"
"142405","20082","0"
"65405","19963","1"
"65405","20064","0"
"65405","20012","0"
"70195","20087","1"
"70195","20075","0"
"70195","20055","0"
"154791","20038","1"
"154791","20133","0"
"154791","20098","0"
"154791","19979","0"
"154791","20114","0"
"151731","20266","1"
"151731","20209","0"
"151731","20267","0"
"151731","19962","0"
"66635","20323","1"
"66635","19997","0"
"66635","20354","0"
"154792","20133","1"
"154792","20038","0"
"65610","20380","1"
"65610","20162","0"
"68343","20012","1"
"68343","20227","0"
"68343","20385","0"
"68343","20385","0"
"65236","19960","1"
"65236","19978","0"
"65236","19959","0"
"68948","20094","1"
"64710","20190","1"
"137951","20015","1"
"64710","20190","0"
"67538","19960","1"
"67538","20015","0"
"67538","19959","0"
"66737","19965","1"
"66737","20087","0"
"66737","20162","0"
"65441","19971","1"
"63677","20075","1"
"63677","20355","0"
"73800","19965","1"
"73800","20078","0"
"73800","20034","0"
"73800","20335","0"
"72624","20044","1"
"72624","20041","0"
"72624","20010","0"
"72624","19959","0"
"72230","20323","1"
"72230","20103","0"
"72230","20221","0"
"72230","20324","0"
"63433","20038","1"
"63433","20098","0"
"63433","20114","0"
"63433","19990","0"
"63433","20194","0"
"70002","20099","1"
"70002","20157","0"
"70002","20053","0"
"70002","20255","0"
"136340","20133","1"
"136340","20114","0"
"136340","20194","0"
"136340","20038","0"
"144231","20031","1"
"144231","20318","0"
"69602","20296","1"
"69602","19959","0"
"69602","20099","0"
"68531","20055","1"
"68531","20160","0"
"153615","20006","1"
"153615","20008","0"
"153615","20152","0"
"69602","20099","0"
"74860","20015","1"
"153615","20327","0"
"74860","19959","0"
"74860","20179","0"
"69602","20096","0"
"65378","20034","1"
"65378","19978","0"
"65378","19965","0"
"65324","20296","1"
"63059","19960","1"
"63059","20385","0"
"65332","20087","1"
"65332","20015","0"
"65332","20107","0"
"65334","19960","1"
"65334","20015","0"
"69975","20206","1"
"69975","19995","0"
"69975","20283","0"
"69975","20346","0"
"69117","19990","1"
"69117","20020","0"
"69117","20253","0"
"74681","20016","1"
"64708","19990","1"
"63187","19990","1"
"63187","20142","0"
"69366","20024","1"
"69366","20313","0"
"151728","20266","1"
"151728","20152","0"
"151728","19962","0"
"151728","20254","0"
"151725","20266","1"
"151725","19962","0"
"94516","20174","1"
"94516","20196","0"
"94516","20266","0"
"94516","20070","0"
"151726","20266","1"
"151726","20209","0"
"151726","19962","0"
"151726","20304","0"
"151726","20055","0"
"67585","20206","1"
"67585","20087","0"
"67585","20141","0"
"67585","19998","0"
"67585","20202","0"
"151727","20266","1"
"151727","19962","0"
"151727","20055","0"
"151727","20391","0"
"151730","20266","1"
"151730","20209","0"
"151730","19962","0"
"151730","20346","0"
"63861","20004","1"
"63861","20012","0"
"63861","20087","0"
"63861","20031","0"
"62920","20024","1"
"62920","20202","0"
"71735","20070","1"
"71735","20232","0"
"67113","20087","1"
"67113","19987","0"
"67113","19987","0"
"72659","19965","1"
"72659","20029","0"
"72659","20057","0"
"74687","20012","1"
"74687","20013","0"
"68581","20176","1"
"68581","20204","0"
"63590","20098","1"
"72233","20158","1"
"71403","20070","1"
"71403","20066","0"
"145964","20205","1"
"68884","19965","1"
"68884","19989","0"
"68884","20078","0"
"68884","19981","0"
"145964","20080","0"
"152302","20099","1"
"152302","20286","0"
"152302","20350","0"
"152302","20136","0"
"73510","20012","1"
"149142","19968","1"
"73510","20224","0"
"73510","20338","0"
"73510","20294","0"
"149142","19966","0"
"137427","19973","1"
"137427","20075","0"
"74011","20206","1"
"74011","20125","0"
"73776","20012","1"
"73776","19988","0"
"70961","19960","1"
"70961","19978","0"
"70961","19965","0"
"70961","19959","0"
"151790","20366","1"
"151790","20135","0"
"151790","20161","0"
"151790","20357","0"
"151790","20358","0"
"70744","20044","1"
"70744","19959","0"
"70744","20012","0"
"70744","20010","0"
"74197","20070","1"
"74197","19978","0"
"74197","20022","0"
"65677","20012","1"
"65677","20089","0"
"69992","20099","1"
"69992","19998","0"
"69992","19971","0"
"69992","20202","0"
"65710","20166","1"
"69489","20118","1"
"63767","20080","1"
"72069","20206","1"
"69489","20087","0"
"72069","20087","0"
"68818","19963","1"
"146008","20187","1"
"68818","20208","0"
"146008","19986","0"
"146008","20086","0"
"146008","20283","0"
"139486","20164","1"
"139486","20161","0"
"139486","20251","0"
"139486","20393","0"
"72306","20080","1"
"67128","20080","1"
"146010","20141","1"
"67128","20055","0"
"69774","20038","1"
"137452","20137","1"
"63986","20206","1"
"146010","19986","0"
"146010","20168","0"
"63986","20086","0"
"69774","20180","0"
"146010","22068","0"
"63986","20066","0"
"69774","20114","0"
"146010","20187","0"
"146010","20301","0"
"69774","20099","0"
"137452","19968","0"
"145775","19976","1"
"67473","20012","1"
"145775","19970","0"
"145775","20174","0"
"67473","20406","0"
"145775","20114","0"
"145775","20253","0"
"146009","20220","1"
"146009","19966","0"
"146009","19986","0"
"146009","20103","0"
"146009","20347","0"
"146009","20405","0"
"72765","19963","1"
"72765","20250","0"
"65518","20087","1"
"65518","20015","0"
"72523","19978","1"
"72523","19974","0"
"72523","20034","0"
"72523","20180","0"
"72523","20055","0"
"65527","20190","1"
"71513","20094","1"
"71513","20087","0"
"71513","20358","0"
"74575","19960","1"
"74575","20179","0"
"74575","19959","0"
"74598","20015","1"
"74598","20179","0"
"67935","20080","1"
"67935","20055","0"
"71858","20162","1"
"71858","20087","0"
"74835","20012","1"
"74835","20349","0"
"74835","20332","0"
"74835","20020","0"
"66539","20020","1"
"66539","20038","0"
"66539","20162","0"
"66539","20171","0"
"68046","20087","1"
"68046","20358","0"
"68046","20162","0"
"68046","20255","0"
"68046","20355","0"
"69470","20090","1"
"69470","20204","0"
"65280","20055","1"
"65280","19963","0"
"72361","19963","1"
"72361","20066","0"
"72361","20208","0"
"63257","20015","1"
"63257","19960","0"
"63257","20385","0"
"138394","20103","1"
"138394","20178","0"
"138394","20256","0"
"139097","19990","1"
"139097","20135","0"
"139097","20060","0"
"139097","20087","0"
"139097","20253","0"
"69264","19965","1"
"69264","20208","0"
"69264","20117","0"
"74718","20012","1"
"74718","19979","0"
"74718","20162","0"
"146588","20272","1"
"146588","20084","0"
"146588","20191","0"
"146588","19973","0"
"74047","20013","1"
"74047","20004","0"
"74047","20004","0"
"144908","20015","1"
"65757","20103","1"
"144908","19982","0"
"69667","19968","1"
"69667","20137","0"
"69667","20137","0"
"69667","20357","0"
"153610","20145","1"
"71903","19995","1"
"71903","20103","0"
"71903","20013","0"
"75027","20012","1"
"75027","20013","0"
"75027","20149","0"
"75027","20013","0"
"75027","20272","0"
"73318","20012","1"
"73318","20103","0"
"153946","20016","1"
"153946","20063","0"
"67862","20419","1"
"72454","20012","1"
"72454","20013","0"
"74345","20227","1"
"74345","20089","0"
"73740","19998","1"
"73740","20298","0"
"73740","20301","0"
"74807","20087","1"
"74807","20162","0"
"74807","19990","0"
"74807","20142","0"
"74807","20038","0"
"73314","20296","1"
"73314","20291","0"
"73314","19959","0"
"73314","20099","0"
"73314","20099","0"
"73314","20099","0"
"68568","20296","1"
"68568","20099","0"
"68568","20099","0"
"68568","19959","0"
"68568","20096","0"
"68569","20004","1"
"68569","20072","0"
"68569","20407","0"
"136821","20015","1"
"136821","19959","0"
"136821","20147","0"
"136821","20087","0"
"64744","20380","1"
"73722","20099","1"
"73722","20291","0"
"73722","20157","0"
"73722","20366","0"
"136883","19959","1"
"73722","20277","0"
"73722","20161","0"
"136883","20035","0"
"136883","20286","0"
"136883","20296","0"
"69832","19971","1"
"69832","19959","0"
"137278","20202","1"
"137278","20035","0"
"137278","20039","0"
"137278","20136","0"
"73736","20099","1"
"73736","20296","0"
"65183","19959","1"
"65183","20028","0"
"66993","20176","1"
"66993","20169","0"
"66993","20141","0"
"66993","20106","0"
"66993","20087","0"
"65569","19960","1"
"65569","20263","0"
"139202","20103","1"
"72162","19990","1"
"139202","20147","0"
"67387","20296","1"
"67011","19968","1"
"152303","20296","1"
"152303","20291","0"
"67011","20137","0"
"67387","19959","0"
"152303","19959","0"
"67387","19960","0"
"67387","20069","0"
"72416","20099","1"
"72416","20255","0"
"72416","20351","0"
"72416","20053","0"
"141696","20085","1"
"141696","20283","0"
"141696","20300","0"
"147144","20250","1"
"147144","20176","0"
"66035","19987","1"
"66035","20309","0"
"66035","20296","0"
"67936","20080","1"
"67936","20055","0"
"67936","20368","0"
"69369","20055","1"
"69369","20269","0"
"69369","20191","0"
"69369","20208","0"
"152671","20073","1"
"152671","23003","0"
"152671","20141","0"
"152671","19968","0"
"146682","20214","1"
"146682","19979","0"
"146682","20102","0"
"146682","20055","0"
"143662","20055","1"
"143662","20101","0"
"143662","20222","0"
"143662","19979","0"
"143662","19959","0"
"143662","20097","0"
"143662","20102","0"
"143662","20214","0"
"146683","20214","1"
"73417","20087","1"
"146683","19979","0"
"73417","20162","0"
"73417","19979","0"
"146683","22068","0"
"146683","20055","0"
"65551","20038","1"
"65551","20103","0"
"64208","20038","1"
"64208","20194","0"
"74957","20162","1"
"74957","19958","0"
"74957","20031","0"
"74957","20032","0"
"74957","20072","0"
"74957","19979","0"
"74957","20214","0"
"74957","20012","0"
"74969","19994","1"
"74159","20075","1"
"74969","20237","0"
"74159","20038","0"
"74159","20020","0"
"74969","20200","0"
"74159","20018","0"
"74969","19988","0"
"74159","20162","0"
"152672","20073","1"
"152672","23003","0"
"152672","19968","0"
"152672","20155","0"
"63464","20087","1"
"63464","19995","0"
"65528","20103","1"
"65528","20283","0"
"136576","20015","1"
"136576","20268","0"
"152939","19995","1"
"136576","19959","0"
"136576","20147","0"
"136576","20087","0"
"152939","20129","0"
"152939","20315","0"
"152939","20394","0"
"152939","20012","0"
"70498","20098","1"
"70498","20133","0"
"70498","19959","0"
"70498","20027","0"
"70498","20038","0"
"70534","19995","1"
"70534","20012","0"
"67645","20038","1"
"67645","19964","0"
"67645","19970","0"
"67645","19998","0"
"67645","20001","0"
"67645","20006","0"
"67645","20010","0"
"67645","20027","0"
"67645","20039","0"
"67645","20044","0"
"67645","20068","0"
"67645","20103","0"
"67645","20129","0"
"67645","20135","0"
"67645","20149","0"
"67645","20126","0"
"67645","20141","0"
"67645","20128","0"
"67645","19963","0"
"67645","20127","0"
"67645","20207","0"
"67645","20206","0"
"67645","20133","0"
"67645","20142","0"
"67645","20094","0"
"67645","20200","0"
"67645","20221","0"
"67645","20423","0"
"67645","19979","0"
"67645","20009","0"
"67645","20264","0"
"67645","20270","0"
"67645","20283","0"
"67645","20286","0"
"67645","20061","0"
"67645","20020","0"
"67645","20292","0"
"67645","20300","0"
"67645","20114","0"
"67645","19990","0"
"67645","20318","0"
"67645","20324","0"
"67645","20344","0"
"67645","20349","0"
"67645","20358","0"
"67645","20005","0"
"67645","20365","0"
"67645","20376","0"
"67645","20055","0"
"152368","19990","1"
"67645","20004","0"
"67645","20275","0"
"152368","20176","0"
"67645","20369","0"
"152368","20278","0"
"67645","20319","0"
"152368","20280","0"
"67645","20071","0"
"67645","20171","0"
"67645","20253","0"
"67645","20386","0"
"67645","20387","0"
"67645","19972","0"
"67645","20012","0"
"67645","20396","0"
"67645","20398","0"
"67645","20399","0"
"67645","20194","0"
"67645","20405","0"
"67645","20380","0"
"67645","20038","0"
"67645","20414","0"
"67645","20416","0"
"68411","20099","1"
"68262","20055","1"
"65267","20087","1"
"68262","20272","0"
"70792","19995","1"
"65267","20075","0"
"68262","20266","0"
"70792","20129","0"
"70792","20315","0"
"70792","20362","0"
"70792","20394","0"
"138829","20103","1"
"138829","19998","0"
"138829","20084","0"
"138829","19959","0"
"138829","20038","0"
"138829","20385","0"
"138829","20416","0"
"73567","20254","1"
"73567","19962","0"
"73567","19995","0"
"73567","20206","0"
"69454","19994","1"
"69454","20069","0"
"69454","20315","0"
"73976","20087","1"
"73976","20149","0"
"147840","20296","1"
"73241","20015","1"
"139590","20016","1"
"139590","20141","0"
"139590","20124","0"
"73392","20206","1"
"73392","20148","0"
"73392","20136","0"
"73392","20174","0"
"73392","20161","0"
"73392","19974","0"
"72494","19968","1"
"65574","19968","1"
"72494","20296","0"
"65574","19967","0"
"65574","20086","0"
"72809","20066","1"
"72809","20129","0"
"72809","20141","0"
"65723","20206","1"
"70655","20099","1"
"70655","20086","0"
"70655","20277","0"
"70655","20202","0"
"70655","20366","0"
"63143","19968","1"
"63143","19967","0"
"63143","20086","0"
"143980","19998","1"
"143980","19971","0"
"143980","20068","0"
"143980","20098","0"
"143980","20280","0"
"143980","19990","0"
"143980","20087","0"
"143980","20253","0"
"69789","19963","1"
"69789","20038","0"
"66540","20012","1"
"66540","20052","0"
"66540","20351","0"
"69350","20206","1"
"69350","19959","0"
"69350","20010","0"
"66344","20087","1"
"66344","19993","0"
"66333","20182","1"
"66333","20066","0"
"66333","20066","0"
"72344","19960","1"
"72344","20385","0"
"66144","20206","1"
"66144","20315","0"
"66144","20251","0"
"68992","20075","1"
"70356","20099","1"
"70356","20125","0"
"70356","20283","0"
"136942","20066","1"
"73057","20038","1"
"136942","20208","0"
"73057","20087","0"
"136942","20252","0"
"73057","20087","0"
"73057","20134","0"
"66171","20012","1"
"187629","20141","1"
"187629","20035","0"
"66171","20318","0"
"187629","20046","0"
"66171","20013","0"
"187629","20103","0"
"66171","20330","0"
"187629","20020","0"
"73424","20012","1"
"73424","20305","0"
"73424","19962","0"
"73424","20149","0"
"71355","20070","1"
"71355","20201","0"
"140632","20232","1"
"140632","20174","0"
"140632","19963","0"
"140632","20070","0"
"144162","20044","1"
"62922","19994","1"
"62922","20070","0"
"62922","20141","0"
"94429","20015","1"
"152898","20118","1"
"152898","19971","0"
"152898","19998","0"
"152898","20149","0"
"152898","20055","0"
"152898","19972","0"
"152898","20227","0"
"68919","19998","1"
"68919","19959","0"
"68919","20010","0"
"154494","20134","1"
"154494","20135","0"
"154494","20126","0"
"154494","20099","0"
"154494","20324","0"
"66895","20315","1"
"66895","20312","0"
"146895","20095","1"
"146895","19979","0"
"146895","20162","0"
"74902","20015","1"
"63560","20038","1"
"66581","20012","1"
"66581","20294","0"
"67745","20015","1"
"67745","19959","0"
"67745","19960","0"
"67409","20094","1"
"67409","19982","0"
"69850","20020","1"
"69850","20038","0"
"69850","20012","0"
"72097","20055","1"
"72097","20033","0"
"151503","20227","1"
"151503","19998","0"
"151503","20170","0"
"151503","20209","0"
"151503","20305","0"
"151503","20055","0"
"189124","20267","1"
"189124","20141","0"
"189124","20165","0"
"189124","20391","0"
"136927","20013","1"
"136927","20041","0"
"136927","19959","0"
"139127","20004","1"
"139127","20031","0"
"139127","20032","0"
"139127","20186","0"
"139127","20127","0"
"139127","20072","0"
"139127","20318","0"
"139127","20087","0"
"72449","19968","1"
"72449","19967","0"
"72449","19967","0"
"72449","20296","0"
"189123","20267","1"
"189123","20358","0"
"189123","20055","0"
"189123","20275","0"
"189123","20012","0"
"189123","20391","0"
"70401","20004","1"
"70401","20087","0"
"70401","20134","0"
"70401","20384","0"
"70401","20095","0"
"69209","20206","1"
"152693","19960","1"
"149826","20296","1"
"69209","20301","0"
"152693","20010","0"
"69209","20333","0"
"149826","20051","0"
"69209","20103","0"
"152693","20086","0"
"152693","20212","0"
"141673","20034","1"
"141673","19978","0"
"141673","19965","0"
"137008","20004","1"
"137008","20214","0"
"74618","19968","1"
"74618","20100","0"
"74618","20137","0"
"74618","20137","0"
"146389","20407","1"
"146389","20024","0"
"146389","20009","0"
"67896","20087","1"
"67896","20360","0"
"67896","19981","0"
"148769","20086","1"
"148769","19971","0"
"148769","20039","0"
"148769","20170","0"
"148769","20136","0"
"72225","20044","1"
"64610","20206","1"
"64610","20086","0"
"64610","20090","0"
"64610","19967","0"
"64610","20161","0"
"74265","20099","1"
"74265","20236","0"
"74358","20044","1"
"74358","20041","0"
"74358","20324","0"
"74358","19959","0"
"68530","20044","1"
"68530","20103","0"
"68530","19959","0"
"68530","20041","0"
"68530","20010","0"
"74247","20323","1"
"74247","20366","0"
"74247","20277","0"
"74247","20010","0"
"68179","20055","1"
"68179","20227","0"
"68179","20377","0"
"73822","20206","1"
"73822","20055","0"
"73822","20044","0"
"73822","20377","0"
"154001","20081","1"
"154001","20107","0"
"154001","20015","0"
"154001","20087","0"
"66438","19965","1"
"66438","19977","0"
"66438","20142","0"
"66438","19969","0"
"66438","19997","0"
"74851","20016","1"
"74851","20087","0"
"74851","20133","0"
"74851","20098","0"
"74851","20174","0"
"136774","20016","1"
"144588","19968","1"
"144588","20008","0"
"144588","20168","0"
"144588","20258","0"
"144588","20136","0"
"137719","20008","1"
"137719","19966","0"
"137719","20006","0"
"137719","20007","0"
"137719","20301","0"
"69796","20038","1"
"69796","19978","0"
"69796","20087","0"
"147436","20013","1"
"147436","20035","0"
"147436","20086","0"
"147436","20129","0"
"137536","20301","1"
"137536","20333","0"
"62845","20034","1"
"137536","20355","0"
"137536","20159","0"
"62845","19965","0"
"63319","20323","1"
"63319","20309","0"
"67400","20094","1"
"67261","20015","1"
"65358","20087","1"
"71416","20087","1"
"71416","19976","0"
"71416","19959","0"
"71416","20163","0"
"67565","20206","1"
"67565","20191","0"
"67565","20283","0"
"67565","20086","0"
"65703","19998","1"
"65703","20202","0"
"67903","20044","1"
"67903","20010","0"
"68855","20079","1"
"68855","20087","0"
"68855","20087","0"
"68855","20055","0"
"72756","19995","1"
"72756","20126","0"
"72756","20174","0"
"70158","20048","1"
"70158","19971","0"
"154089","19968","1"
"154089","20137","0"
"139105","20125","1"
"139105","20006","0"
"139105","20007","0"
"139105","19959","0"
"139105","20324","0"
"72175","20024","1"
"72175","20202","0"
"73490","20012","1"
"73490","20013","0"
"73490","20064","0"
"73490","20301","0"
"73490","20010","0"
"63510","20055","1"
"63510","19963","0"
"63510","20268","0"
"63510","20066","0"
"63510","20087","0"
"146124","20087","1"
"146124","19998","0"
"146124","20287","0"
"150791","20171","1"
"150791","20103","0"
"150791","20087","0"
"63954","19968","1"
"137672","19960","1"
"63954","20309","0"
"137672","20027","0"
"137672","19990","0"
"63954","20049","0"
"65894","20169","1"
"65894","20086","0"
"65894","20141","0"
"65894","20009","0"
"65894","20202","0"
"65894","20061","0"
"65894","20301","0"
"65894","20087","0"
"65894","20173","0"
"72757","20004","1"
"72757","20064","0"
"72757","20012","0"
"189028","20161","1"
"189028","20103","0"
"189028","20128","0"
"189028","20202","0"
"189028","20136","0"
"189028","20171","0"
"189029","20161","1"
"189029","20103","0"
"189029","20128","0"
"189029","20206","0"
"189029","20220","0"
"189029","20136","0"
"189029","20171","0"
"88379","20171","1"
"88379","20103","0"
"88379","20087","0"
"144108","20145","1"
"144108","20103","0"
"144108","20279","0"
"144108","20015","0"
"189030","20171","1"
"189030","20103","0"
"189030","20220","0"
"189031","20171","1"
"189031","20103","0"
"189031","20206","0"
"189031","20220","0"
"189457","20250","1"
"189457","19984","0"
"189457","20006","0"
"189457","20168","0"
"71699","20122","1"
"71699","20268","0"
"71699","20372","0"
"74226","20055","1"
"152435","22068","1"
"74226","19962","0"
"152435","20076","0"
"152435","20248","0"
"74226","20377","0"
"152435","20145","0"
"74226","20305","0"
"152435","20421","0"
"151940","20300","1"
"151940","20161","0"
"151940","20099","0"
"151940","20098","0"
"151940","20020","0"
"151940","20320","0"
"141678","19963","1"
"141678","20283","0"
"141678","20322","0"
"141678","20087","0"
"72542","19968","1"
"72542","20137","0"
"72542","20137","0"
"72542","19998","0"
"64941","19978","1"
"66606","19971","1"
"65485","20087","1"
"66606","20202","0"
"66606","20015","0"
"65485","19998","0"
"65485","19959","0"
"144607","20313","1"
"68142","20070","1"
"67130","19963","1"
"67130","20358","0"
"68142","20232","0"
"144607","20013","0"
"144607","20086","0"
"144607","20128","0"
"145701","20129","1"
"145701","20024","0"
"145701","20109","0"
"145701","20312","0"
"145701","20390","0"
"64079","19998","1"
"64079","20087","0"
"64079","20363","0"
"64079","20378","0"
"151685","20385","1"
"151685","19998","0"
"151685","20407","0"
"65294","19960","1"
"65294","20103","0"
"65294","20179","0"
"151680","20385","1"
"137593","20201","1"
"151680","20031","0"
"137593","19992","0"
"137593","20146","0"
"137593","20145","0"
"151680","20072","0"
"151680","20407","0"
"69966","20048","1"
"69966","20055","0"
"73556","20162","1"
"73556","20012","0"
"73556","19979","0"
"151684","20385","1"
"151684","20031","0"
"151684","20072","0"
"151684","20407","0"
"151686","20385","1"
"151686","20031","0"
"151686","20072","0"
"151686","20407","0"
"71969","20220","1"
"147478","20313","1"
"147478","20207","0"
"147478","20202","0"
"151682","20385","1"
"151682","20031","0"
"151682","20072","0"
"151682","20407","0"
"151687","20385","1"
"151687","20072","0"
"151687","20407","0"
"151683","20385","1"
"151683","20031","0"
"151683","20072","0"
"151683","20407","0"
"73711","20012","1"
"73711","20013","0"
"73711","20064","0"
"73711","20013","0"
"139760","20015","1"
"151359","20385","1"
"151359","20214","0"
"151359","20407","0"
"72818","20206","1"
"72818","20010","0"
"72818","19971","0"
"71301","20142","1"
"71301","20393","0"
"71301","20099","0"
"152741","20044","1"
"152741","20013","0"
"152741","20010","0"
"152741","20098","0"
"152741","20145","0"
