"MashupID","ApiID"
"83315","62803"
"83315","-1"
"85274","62687"
"80927","62687"
"85274","62691"
"83473","62687"
"83762","62687"
"81926","62687"
"83271","62687"
"83271","62803"
"87375","62687"
"87375","62918"
"87375","63008"
"87375","68272"
"83850","62687"
"83540","62691"
"81502","62687"
"83540","62918"
"87668","-1"
"87668","62687"
"87668","62918"
"87668","63503"
"87668","63557"
"87668","65415"
"82018","62687"
"83291","62687"
"88059","62687"
"88059","62918"
"138071","-1"
"88281","62687"
"88281","64839"
"138071","65030"
"86007","64060"
"84669","64060"
"86008","64060"
"86549","62687"
"86549","-1"
"86549","62918"
"86549","65415"
"86549","65582"
"86009","64060"
"85516","62687"
"85200","64060"
"84069","62687"
"84069","-1"
"84259","62687"
"85437","62666"
"84259","62893"
"84259","63117"
"84259","63452"
"84259","63635"
"85437","62687"
"85437","62875"
"85437","63452"
"85437","64094"
"85437","-1"
"83659","62687"
"83659","62715"
"81053","62666"
"83616","62687"
"83616","62703"
"85606","62687"
"83148","62687"
"83148","62715"
"87836","62687"
"86348","62687"
"86348","62715"
"85998","62682"
"87653","62687"
"85998","62687"
"87653","62797"
"85998","-1"
"85998","63822"
"83721","62687"
"85285","62687"
"81755","62687"
"81755","62691"
"85285","-1"
"107804","62687"
"87480","63008"
"87480","64745"
"87480","65416"
"87480","-1"
"107804","-1"
"107804","63452"
"107804","64146"
"84476","62687"
"84476","62691"
"84476","62797"
"84476","63121"
"87451","62687"
"87451","64767"
"87451","65265"
"87612","62687"
"87612","63050"
"87612","-1"
"87612","63366"
"87612","63824"
"87612","-1"
"87612","64471"
"87612","64759"
"83059","62687"
"82630","62687"
"85519","62687"
"82598","62687"
"82389","62687"
"84054","62687"
"85519","63894"
"82598","62691"
"81045","62687"
"81831","62687"
"85165","62803"
"86412","62687"
"83167","62666"
"85165","63008"
"83167","-1"
"83167","62682"
"85165","63117"
"86412","62918"
"86412","63449"
"86412","65305"
"86412","65415"
"83167","62687"
"83167","62691"
"83167","-1"
"83167","62715"
"83167","62765"
"83167","62768"
"83167","62793"
"83167","-1"
"83167","62803"
"83167","62917"
"83167","63151"
"83181","62691"
"83181","62803"
"83181","63051"
"82537","62677"
"82537","62687"
"82537","62918"
"85629","62687"
"88045","62687"
"83897","62789"
"85827","62687"
"85827","62966"
"85827","-1"
"82716","62677"
"85330","-1"
"86875","63904"
"83377","62687"
"85330","-1"
"86875","64656"
"85330","64145"
"83377","62887"
"82064","62687"
"84180","-1"
"84180","62842"
"84180","62918"
"84180","62925"
"84180","63008"
"84180","63240"
"84180","63297"
"81947","62842"
"84110","62715"
"81947","62925"
"86751","62918"
"144817","63409"
"85436","62918"
"86751","63008"
"86751","63506"
"85436","63008"
"86751","64079"
"85436","63238"
"86751","65243"
"86751","65318"
"86751","65415"
"81395","62666"
"81395","62681"
"81395","62817"
"84919","62685"
"84919","-1"
"84919","-1"
"84919","62875"
"84919","63008"
"84919","-1"
"84919","63111"
"84919","63513"
"86253","62715"
"86253","62761"
"86253","63824"
"87503","62715"
"84426","62687"
"84426","-1"
"81685","62666"
"87503","62900"
"81685","62687"
"87503","63355"
"81685","62789"
"87503","63506"
"81720","62687"
"81222","62666"
"87257","62918"
"87158","-1"
"87257","63238"
"81891","-1"
"82809","62687"
"83881","62715"
"84914","62918"
"86604","66137"
"86970","62918"
"84914","63008"
"86970","-1"
"83563","-1"
"86408","-1"
"83516","62677"
"82643","62875"
"85204","62930"
"88146","63381"
"83516","62687"
"83516","63171"
"143186","-1"
"86746","65266"
"87969","62687"
"87045","63147"
"88008","65658"
"83681","-1"
"88008","67014"
"84707","62715"
"84707","-1"
"88008","69047"
"86978","64541"
"86978","65266"
"85370","63008"
"85370","63366"
"85370","-1"
"83633","62666"
"83633","62682"
"83633","-1"
"83633","-1"
"83633","62715"
"83633","62761"
"83633","-1"
"83633","62787"
"83633","63355"
"84043","63273"
"87438","62687"
"87438","66246"
"85468","62666"
"85468","62681"
"85468","-1"
"85468","62715"
"85468","62842"
"85468","62875"
"85468","62918"
"85468","62925"
"85468","62973"
"85468","63008"
"85468","63064"
"85468","-1"
"85468","-1"
"85468","63266"
"85468","64094"
"83862","62687"
"85072","63503"
"85753","64656"
"86931","62918"
"86931","63008"
"86931","63904"
"86931","64656"
"87534","63503"
"84203","62687"
"87882","66884"
"86569","62687"
"87534","65445"
"86569","62918"
"87534","67014"
"86569","65415"
"82882","62666"
"82570","62687"
"85520","62687"
"82453","62666"
"85520","-1"
"85520","63503"
"86200","63904"
"83465","62687"
"87758","63463"
"83855","62918"
"81890","62687"
"85997","62687"
"85997","63117"
"85997","63332"
"85997","63477"
"85997","64843"
"86780","63904"
"82114","-1"
"142252","70217"
"80910","62687"
"87489","64145"
"86481","62666"
"86481","62918"
"86481","63008"
"86481","63179"
"86481","63947"
"86481","-1"
"86481","65364"
"138218","136989"
"85852","-1"
"83034","62687"
"138218","66139"
"85852","-1"
"138218","63008"
"85852","63008"
"85852","63635"
"138218","68272"
"85852","64145"
"138218","63238"
"85910","62666"
"85910","62687"
"85910","62715"
"85910","62918"
"85910","63008"
"85910","-1"
"85910","63209"
"85910","63238"
"85910","63240"
"85910","63266"
"85910","63415"
"85910","63898"
"85910","-1"
"85910","-1"
"85910","-1"
"83395","62687"
"83141","62687"
"83141","63151"
"81657","62687"
"80935","62687"
"87620","62687"
"87620","64228"
"85058","62687"
"81504","-1"
"81504","-1"
"85058","-1"
"81504","-1"
"81504","62765"
"84926","62687"
"85183","-1"
"81389","62687"
"83349","62687"
"81368","62669"
"81389","62703"
"83349","-1"
"82742","62666"
"86494","62681"
"82742","-1"
"86494","62687"
"82742","63064"
"86494","-1"
"86494","63538"
"86494","63664"
"86494","63805"
"86494","64056"
"86494","-1"
"86494","65061"
"86494","-1"
"85412","62837"
"81571","62687"
"84823","62681"
"81123","62687"
"85294","62715"
"85833","62677"
"82126","62687"
"86542","62666"
"85833","62683"
"82126","62859"
"86542","62687"
"86542","62875"
"86542","62918"
"86542","-1"
"86801","62918"
"86801","63904"
"84547","62683"
"81507","62687"
"85858","62687"
"85858","-1"
"148363","-1"
"84530","62687"
"82981","63065"
"84388","62666"
"84388","62720"
"84388","62817"
"84388","-1"
"84388","63025"
"84388","-1"
"84388","63064"
"84388","63415"
"84388","-1"
"81398","62687"
"81398","-1"
"82757","62677"
"88148","63381"
"84171","63554"
"138976","69931"
"82757","62683"
"82757","62687"
"146929","62715"
"146929","62761"
"138962","73917"
"87405","64644"
"87109","63008"
"87109","-1"
"87109","-1"
"82400","-1"
"87354","62715"
"87354","62842"
"87354","63179"
"87354","63449"
"87354","65385"
"87354","66049"
"87354","67091"
"87354","67403"
"87354","67684"
"88100","73951"
"85129","63904"
"83750","62691"
"88130","73951"
"81654","62687"
"84318","-1"
"82072","-1"
"83387","-1"
"85506","62687"
"85506","62761"
"82072","-1"
"87757","62687"
"81654","62691"
"81654","-1"
"85506","63008"
"85506","63273"
"85506","63506"
"82072","62773"
"85506","-1"
"82067","-1"
"83014","-1"
"138911","138910"
"82067","62978"
"138911","62842"
"138911","66868"
"138911","70340"
"138911","63108"
"138911","70428"
"138911","63571"
"138911","67181"
"138911","72983"
"138911","88417"
"81841","-1"
"81841","-1"
"86663","62931"
"86663","63904"
"82062","-1"
"82062","62804"
"83043","-1"
"81910","-1"
"82051","-1"
"81684","-1"
"83043","62773"
"81177","62681"
"82051","62773"
"81684","-1"
"82045","62683"
"82045","-1"
"82986","62666"
"82986","63008"
"87624","62687"
"81487","62677"
"87624","63171"
"87624","-1"
"87624","65016"
"81487","62683"
"81656","62687"
"83741","62666"
"86249","63603"
"84544","62683"
"82012","62687"
"86817","63904"
"86817","64656"
"84710","62990"
"87582","62715"
"87582","62761"
"126663","63689"
"126663","64972"
"126663","69042"
"87476","62715"
"87476","62990"
"87476","63231"
"87476","64145"
"84626","62687"
"86250","63741"
"87610","67014"
"83780","62789"
"86972","-1"
"84709","62687"
"87421","62925"
"87421","63008"
"84709","63008"
"88001","62666"
"88001","62687"
"81951","62687"
"81670","62687"
"83692","62691"
"81765","62666"
"82160","-1"
"83626","62666"
"85604","62687"
"85604","62715"
"83626","62687"
"85604","63008"
"82160","-1"
"85604","63313"
"82160","62770"
"82160","-1"
"82160","62817"
"82160","62841"
"82160","62917"
"82160","62925"
"82160","-1"
"82160","62968"
"82160","62990"
"82160","63035"
"85206","63008"
"85206","63898"
"85559","62687"
"82785","62666"
"82785","-1"
"85559","63366"
"82785","62715"
"82785","-1"
"82785","62804"
"82785","62930"
"82785","-1"
"86798","62761"
"144830","62918"
"86132","62715"
"86798","62803"
"86798","64185"
"86132","62761"
"86132","63671"
"84177","62677"
"82704","-1"
"84177","63448"
"87223","64024"
"84227","-1"
"87083","64146"
"84227","63448"
"87083","67510"
"84147","63650"
"82959","62666"
"87472","62918"
"87472","63904"
"87448","62786"
"83661","62687"
"87448","63220"
"87448","63824"
"87448","68727"
"84312","62687"
"81793","62687"
"82690","62687"
"84311","62687"
"81943","62687"
"82252","62837"
"82252","62918"
"83651","63366"
"82777","62687"
"81030","62677"
"82817","62675"
"86547","65886"
"82817","62687"
"82817","62727"
"82817","62765"
"82817","62788"
"85087","62687"
"94595","63381"
"81474","62687"
"82404","62687"
"81815","62687"
"83077","62683"
"83077","62687"
"87874","62715"
"84917","62687"
"85947","63148"
"87874","66884"
"84917","63332"
"85947","63904"
"85947","64219"
"85947","64745"
"138135","-1"
"144424","72994"
"84349","62666"
"87387","63147"
"84349","62687"
"87387","63375"
"84349","62803"
"84349","63635"
"82273","62908"
"144431","72994"
"87209","62695"
"87209","63008"
"87209","63238"
"87209","65582"
"86181","63635"
"87209","66917"
"144427","72994"
"144428","72994"
"86181","64244"
"86181","64262"
"86181","64842"
"144429","72994"
"82303","62687"
"87987","66072"
"82778","62715"
"84159","62687"
"85503","64208"
"87787","64887"
"87787","66072"
"87093","62715"
"87093","66072"
"87093","67558"
"81760","62677"
"81760","62687"
"81760","-1"
"87598","63313"
"83520","62677"
"83520","-1"
"83520","62715"
"83520","62981"
"81429","-1"
"88162","62715"
"87786","63008"
"88162","62761"
"87786","64887"
"87786","65917"
"87786","66072"
"85088","62715"
"83803","62715"
"83803","62761"
"83803","62976"
"83803","63064"
"81789","62677"
"88190","72170"
"85539","62715"
"83952","62677"
"83952","62715"
"83952","62761"
"85539","-1"
"83952","63355"
"85539","62918"
"85539","63008"
"85539","63500"
"85539","63664"
"85539","63819"
"85539","63824"
"83964","62690"
"82071","62687"
"83964","62691"
"82071","62703"
"87210","65080"
"82078","-1"
"82078","62773"
"82137","62687"
"83222","-1"
"87951","63689"
"86571","-1"
"85602","62687"
"85602","63822"
"85602","63936"
"85602","-1"
"85602","64146"
"85602","-1"
"85602","64742"
"82571","62669"
"82571","-1"
"82571","-1"
"82571","62770"
"85939","62786"
"85939","63008"
"85939","63824"
"85939","-1"
"86111","62687"
"87274","65876"
"82416","62677"
"82416","62715"
"87369","62678"
"137974","64972"
"85641","62715"
"137974","69042"
"83858","62666"
"85641","62761"
"87369","63182"
"85641","63824"
"87369","64404"
"83858","62681"
"137974","62837"
"87369","64995"
"83858","62715"
"137974","62842"
"83858","62761"
"87369","68314"
"83858","62809"
"137974","64739"
"137974","-1"
"83858","63008"
"137974","63180"
"83858","-1"
"137974","67365"
"83858","63144"
"83858","-1"
"86084","62677"
"82573","62677"
"86084","62683"
"82573","-1"
"86084","62715"
"86084","62761"
"86084","62900"
"82573","62715"
"82573","62761"
"84908","62715"
"87207","65876"
"84908","62761"
"87207","-1"
"84908","63168"
"84908","63635"
"84908","63824"
"85795","62761"
"82916","62677"
"86352","62715"
"82916","62687"
"86352","62761"
"86352","-1"
"85962","62715"
"85962","62761"
"85541","62682"
"85541","62687"
"85541","62715"
"85433","62715"
"85433","62761"
"85433","62900"
"85433","63824"
"85433","64507"
"84713","63008"
"82080","62715"
"87189","64995"
"84713","63824"
"84713","63839"
"82080","62787"
"82080","62789"
"83945","62715"
"88197","62715"
"83945","63273"
"88197","62761"
"83182","62715"
"83660","62666"
"87848","62715"
"87848","62761"
"87848","65415"
"83660","62715"
"83660","62761"
"83860","62715"
"87600","62715"
"83860","62761"
"83621","62761"
"83621","-1"
"86353","62900"
"87296","63168"
"81153","-1"
"87334","68457"
"84487","62761"
"81153","62761"
"81070","62677"
"83944","62715"
"83944","63273"
"83361","62715"
"88134","62715"
"88134","62761"
"82973","62715"
"83795","62687"
"83795","62761"
"82973","-1"
"83688","62666"
"83688","-1"
"83688","62715"
"83688","-1"
"83688","62761"
"83688","62842"
"83688","-1"
"83688","62925"
"81814","62666"
"87142","62715"
"87142","62761"
"87142","-1"
"81814","-1"
"81814","62677"
"81814","62715"
"81814","-1"
"81814","-1"
"82363","62677"
"82363","-1"
"82363","62761"
"82363","-1"
"81519","62666"
"81483","62666"
"81519","-1"
"80938","-1"
"81519","62677"
"81483","-1"
"81519","62761"
"81483","62677"
"81483","62715"
"81519","-1"
"81483","62761"
"81483","-1"
"81483","62900"
"82464","62715"
"82464","62761"
"82951","62666"
"86376","62875"
"82951","-1"
"82951","62715"
"86376","-1"
"86376","62918"
"86376","63008"
"82951","62761"
"86376","-1"
"86376","63128"
"86376","63238"
"86376","63313"
"86376","63477"
"86376","-1"
"86376","63824"
"86376","64007"
"86376","64094"
"86376","64113"
"86376","-1"
"86376","-1"
"86376","64924"
"86376","65243"
"86376","65582"
"82958","-1"
"87577","62666"
"87577","62761"
"87577","62918"
"87577","-1"
"84095","62666"
"88282","62666"
"84095","62687"
"88282","63008"
"84095","62804"
"88282","63158"
"84095","-1"
"88282","64839"
"87280","62918"
"83247","62715"
"86176","62666"
"86176","62677"
"86176","62687"
"86176","62715"
"86176","62761"
"86176","63008"
"86176","142847"
"88051","62715"
"88051","63273"
"88051","64979"
"82535","62666"
"81292","62681"
"84882","62687"
"82535","-1"
"81291","62681"
"84882","62715"
"84882","62761"
"84882","62900"
"82535","62715"
"83218","62687"
"83218","62918"
"82825","62687"
"84162","62683"
"84409","62687"
"84409","-1"
"84409","62768"
"84409","63147"
"84409","63171"
"86963","63008"
"85626","62666"
"85681","62761"
"85626","-1"
"85626","62715"
"85626","63008"
"85681","-1"
"85681","64726"
"85890","-1"
"82599","62687"
"83064","62981"
"86704","62666"
"83476","62687"
"87365","62687"
"86704","66246"
"82901","62789"
"87365","66917"
"86397","62687"
"81405","62666"
"85546","62737"
"85546","62930"
"81405","-1"
"85546","63008"
"81405","62691"
"81405","-1"
"81405","62765"
"81405","62768"
"81405","62841"
"87840","-1"
"137313","-1"
"84453","-1"
"84453","62687"
"84453","-1"
"84453","63452"
"87251","63008"
"84188","62687"
"86320","63904"
"82255","62666"
"84372","62930"
"82255","62682"
"86320","64219"
"82255","62905"
"86320","64656"
"84206","62687"
"86706","63008"
"139466","63716"
"86706","66246"
"86129","62687"
"82110","62687"
"138163","-1"
"84563","62687"
"82498","62918"
"83454","63008"
"82498","63013"
"83411","62666"
"84563","63171"
"84563","-1"
"85828","62687"
"83454","-1"
"85828","62895"
"86869","62918"
"85693","62761"
"85693","-1"
"86869","63008"
"85693","64726"
"86869","63904"
"86869","64656"
"84631","62678"
"87054","63008"
"84631","62767"
"84631","63008"
"84631","64002"
"83542","62691"
"82966","62687"
"82992","62666"
"82992","62767"
"88077","63381"
"81343","62687"
"82658","62691"
"84154","62687"
"82666","62687"
"85151","-1"
"82944","62687"
"86532","62918"
"83398","62687"
"86532","64270"
"83066","62687"
"83281","62687"
"83226","62687"
"83312","62687"
"85551","62687"
"85551","63008"
"83227","62687"
"82756","62687"
"81172","62666"
"81172","62667"
"81172","62669"
"81172","62687"
"81172","-1"
"82432","-1"
"83145","62687"
"81748","62687"
"85018","62685"
"85018","62687"
"85018","63117"
"85018","63635"
"85900","63904"
"136782","62803"
"86674","62683"
"86674","64426"
"136782","67443"
"83986","62666"
"86045","64048"
"83986","62976"
"84774","62666"
"86367","62687"
"138133","-1"
"83986","-1"
"84774","62687"
"138133","66687"
"138133","73776"
"138133","69678"
"83618","62687"
"83618","-1"
"83618","62788"
"83618","62966"
"83618","63053"
"81255","62677"
"82906","62809"
"82906","62918"
"82188","-1"
"82177","-1"
"83275","-1"
"83423","-1"
"83423","63266"
"81567","-1"
"87026","64002"
"87026","-1"
"82172","62666"
"81819","62683"
"82172","62687"
"82172","62715"
"82172","-1"
"82172","-1"
"81818","62673"
"81818","62683"
"82988","62738"
"84879","62738"
"83410","62715"
"83410","62965"
"84986","62666"
"84986","62681"
"84986","62715"
"84986","-1"
"84986","63236"
"87414","64740"
"87483","65641"
"85703","62677"
"83090","62687"
"85703","62715"
"85703","62918"
"83232","-1"
"80774","62687"
"85091","64172"
"83001","62715"
"85256","-1"
"83001","-1"
"83001","62965"
"83001","63124"
"82521","62678"
"82521","62687"
"81544","-1"
"87900","62687"
"84543","-1"
"86148","62687"
"87248","62842"
"86148","62918"
"87248","62925"
"87248","63008"
"87248","64307"
"82673","62687"
"87226","64048"
"87715","63008"
"82138","62687"
"81224","62687"
"87715","-1"
"87715","64745"
"84849","63008"
"87821","63381"
"87796","64146"
"83326","62687"
"87796","67051"
"83326","63008"
"83326","-1"
"83865","62803"
"86809","63904"
"83865","-1"
"86809","64656"
"84560","62687"
"84606","62666"
"81705","62715"
"84560","63008"
"84560","63449"
"82714","62905"
"87017","62687"
"86636","-1"
"86570","62687"
"86570","62918"
"87182","62918"
"83645","62687"
"87182","-1"
"83645","62803"
"83645","-1"
"84742","63664"
"84418","63664"
"82743","62918"
"94596","73016"
"82715","62687"
"82388","62981"
"82715","62890"
"82715","62905"
"82563","62746"
"85872","62837"
"82563","62981"
"85872","63068"
"86673","62677"
"83418","62981"
"82890","62981"
"82890","-1"
"83418","-1"
"83606","62666"
"83606","62918"
"83606","63008"
"83606","63266"
"85016","62687"
"82867","62687"
"85016","63449"
"85016","-1"
"85016","63689"
"82867","62715"
"82431","62687"
"83367","62666"
"86134","62666"
"86835","66999"
"83367","62715"
"86835","67000"
"83367","-1"
"83367","62918"
"83367","-1"
"84579","62687"
"85517","62666"
"84205","63729"
"87229","62687"
"84501","62666"
"84501","-1"
"86988","63008"
"86988","63709"
"84185","-1"
"83002","62677"
"84499","63974"
"84185","63708"
"83478","-1"
"86359","62687"
"84150","63500"
"85446","63008"
"83239","62681"
"85446","63904"
"83239","-1"
"83689","63157"
"85439","62666"
"83689","63393"
"85439","62687"
"85439","-1"
"85439","-1"
"84679","64056"
"83889","63461"
"84028","62875"
"86545","62715"
"82061","-1"
"84028","63430"
"82061","-1"
"86545","62875"
"86545","-1"
"86545","63360"
"86545","63449"
"87110","62687"
"86085","64304"
"87110","-1"
"87110","64128"
"84234","63157"
"84234","63302"
"86737","-1"
"86962","63006"
"87112","62666"
"86737","65549"
"87112","62715"
"86962","65549"
"87112","-1"
"87112","64264"
"87880","-1"
"140631","63664"
"82447","62667"
"140631","64726"
"83814","62687"
"83814","62803"
"81623","62687"
"83231","-1"
"84170","-1"
"82846","62666"
"82979","63065"
"85093","62677"
"83452","62687"
"83381","-1"
"85093","62683"
"85093","62944"
"85095","62687"
"85413","-1"
"85095","63824"
"85413","62837"
"83877","62687"
"83877","62842"
"83877","62918"
"86331","63904"
"86331","-1"
"86331","-1"
"87856","62761"
"87856","63008"
"88167","62687"
"85851","62687"
"88167","64276"
"85851","62918"
"88167","64471"
"88167","64592"
"85851","63008"
"88167","68011"
"85851","63147"
"85851","-1"
"87291","62677"
"84680","62677"
"82827","-1"
"87291","-1"
"84680","63008"
"87800","67285"
"86357","62666"
"86357","62687"
"83347","-1"
"87921","66031"
"82115","62687"
"85556","62895"
"85161","62761"
"84363","62687"
"85161","62900"
"84363","63452"
"84898","62687"
"85556","63452"
"82772","62691"
"94607","62666"
"83543","62691"
"94607","-1"
"83543","62773"
"94607","63008"
"94607","-1"
"94607","64056"
"87121","62685"
"85089","62666"
"84971","62666"
"87121","-1"
"85089","63008"
"84971","-1"
"85089","63824"
"87121","62918"
"84971","62715"
"84971","-1"
"87121","63008"
"84971","63008"
"87121","63313"
"84971","-1"
"87121","63663"
"84971","64056"
"146882","138417"
"146882","62715"
"80981","62687"
"82150","62687"
"85782","62837"
"87481","-1"
"87481","64322"
"87481","69589"
"85996","62837"
"85764","63904"
"81376","62666"
"85856","64244"
"85856","64970"
"82629","62687"
"86392","63904"
"86221","-1"
"87713","65364"
"86221","63824"
"86392","64656"
"86221","64522"
"87029","62677"
"88123","67014"
"84107","62666"
"87029","62687"
"84107","62681"
"87418","62687"
"82202","62687"
"84764","63008"
"87418","65028"
"82202","-1"
"84764","63512"
"85344","63512"
"86230","63904"
"84233","63708"
"80925","62687"
"86487","62687"
"84684","62687"
"87995","62687"
"86487","63008"
"84684","63449"
"81326","62687"
"82053","62687"
"83828","62842"
"84955","62666"
"83828","62925"
"84955","64056"
"88097","62687"
"87231","62669"
"81131","62687"
"87231","62761"
"87231","62900"
"87231","63635"
"87231","63650"
"87231","-1"
"87231","64173"
"87231","64995"
"87231","65415"
"87619","62687"
"80824","62687"
"87619","63297"
"87619","64228"
"80812","62687"
"84664","63955"
"81777","-1"
"80999","62687"
"80952","62687"
"84122","63329"
"81210","62687"
"81321","62687"
"87079","64287"
"82953","62761"
"82953","62976"
"87234","63008"
"82186","62687"
"83713","62666"
"83969","63504"
"83713","-1"
"83713","-1"
"83713","-1"
"83713","63243"
"138364","67100"
"83870","62687"
"83870","62715"
"81666","62687"
"81666","62691"
"81666","-1"
"83708","-1"
"83233","62687"
"83708","62715"
"83708","-1"
"83708","63124"
"83425","-1"
"83743","62687"
"86973","65029"
"86973","-1"
"85647","64320"
"82055","-1"
"85123","62786"
"85123","63342"
"87875","62918"
"87875","65415"
"81230","62681"
"81715","62666"
"81715","-1"
"81715","-1"
"86032","62770"
"86032","62944"
"86032","63449"
"86032","63532"
"86032","63787"
"86032","64745"
"85673","62666"
"85673","62918"
"85673","63008"
"86512","62681"
"87745","63381"
"87197","62666"
"86512","-1"
"86512","62908"
"86512","63052"
"86512","-1"
"86512","64145"
"87197","62715"
"84653","62687"
"87197","62720"
"84653","62803"
"87197","63169"
"84653","62895"
"87197","63179"
"87197","63415"
"87197","-1"
"87197","63898"
"87197","65300"
"87197","65364"
"87197","-1"
"87197","67039"
"87197","67338"
"85252","62687"
"84688","62789"
"85252","62895"
"83029","62687"
"81610","62666"
"81610","-1"
"81610","62715"
"81610","62793"
"86684","-1"
"85950","62687"
"85950","62727"
"138975","138752"
"87835","62677"
"138949","73917"
"87835","62715"
"87835","63008"
"85137","62687"
"82937","62687"
"82939","62687"
"85585","62687"
"82939","63135"
"82937","63135"
"83394","62761"
"82938","62666"
"82938","62687"
"82938","63135"
"82652","62687"
"138363","137675"
"83035","62687"
"138363","66575"
"138363","62859"
"82652","62715"
"82510","62687"
"84369","62687"
"84369","-1"
"84369","62918"
"84369","63192"
"84369","63217"
"84369","63240"
"84369","63266"
"85928","65011"
"138751","74171"
"83318","62687"
"84693","62809"
"84693","63277"
"81873","62687"
"85101","62677"
"85101","62687"
"85101","62715"
"85101","62761"
"83264","63128"
"84988","62715"
"85676","62677"
"85325","64362"
"80808","62687"
"144569","71953"
"144569","62918"
"144569","62859"
"144569","63008"
"144569","62715"
"82023","62715"
"82023","-1"
"82023","-1"
"88052","-1"
"88052","-1"
"88052","65585"
"88052","66038"
"88052","72630"
"87005","62670"
"87005","62687"
"87005","63008"
"87078","62687"
"82934","62666"
"87078","-1"
"82934","62682"
"82934","62687"
"82934","62691"
"82934","62715"
"82934","62768"
"82934","63117"
"82934","63147"
"84423","62681"
"84423","63008"
"84423","-1"
"84423","63313"
"84423","63500"
"84423","-1"
"86335","-1"
"83407","62835"
"81005","62687"
"83407","-1"
"81897","-1"
"81897","-1"
"136347","70564"
"86824","62837"
"86405","63158"
"86405","-1"
"86405","63969"
"86824","63904"
"86824","64656"
"83335","62732"
"83335","62769"
"83335","62842"
"83335","62925"
"83335","63148"
"86831","63008"
"84044","62687"
"84044","-1"
"84044","-1"
"87689","62687"
"87689","63824"
"87689","64237"
"87689","64471"
"87689","64839"
"87689","67118"
"83874","-1"
"84174","63511"
"82487","62687"
"85302","63904"
"81403","62687"
"86744","63904"
"86744","64656"
"86744","64910"
"81787","62687"
"85662","-1"
"87336","62666"
"85662","63008"
"85662","63500"
"85662","64071"
"85662","65141"
"87336","62678"
"87336","62875"
"87336","62918"
"87336","-1"
"88090","62687"
"85534","63074"
"84816","62687"
"81179","62687"
"82834","62677"
"82834","62687"
"82834","62715"
"82834","62768"
"87843","62666"
"87843","62687"
"87843","63635"
"83192","62666"
"81961","62687"
"83192","62677"
"81468","62666"
"81468","-1"
"83192","62683"
"81468","62677"
"83192","62715"
"81468","62681"
"81468","62683"
"81468","-1"
"81468","-1"
"81468","62806"
"81468","-1"
"87557","63008"
"82141","62687"
"83209","62687"
"82308","62687"
"83209","62918"
"83209","-1"
"85442","63008"
"82308","62703"
"85442","63904"
"82308","62715"
"87301","62687"
"87763","62670"
"81899","62687"
"81552","62687"
"83808","62687"
"83293","62687"
"83808","63008"
"83293","62803"
"83808","-1"
"81241","62687"
"143814","68982"
"85216","62789"
"85216","63216"
"85216","-1"
"81221","62666"
"81221","-1"
"81221","62737"
"80947","62675"
"80947","62687"
"80947","-1"
"82728","62666"
"82728","-1"
"82728","62973"
"83108","62738"
"83109","62738"
"81192","62675"
"87791","69042"
"81192","62687"
"81192","62695"
"81192","62788"
"85697","63904"
"82841","62789"
"81941","62886"
"82811","-1"
"84382","62687"
"84382","63147"
"81300","62687"
"85885","63008"
"82310","62687"
"84296","62687"
"80773","62687"
"139321","71175"
"82310","-1"
"82310","62768"
"139321","62687"
"139321","-1"
"84491","62687"
"81923","62687"
"83372","62675"
"83372","62687"
"83372","62695"
"83372","62788"
"83987","62715"
"83747","62687"
"84111","62666"
"88034","62687"
"81865","62687"
"84623","62687"
"138497","64794"
"138497","65464"
"85053","62687"
"85373","62687"
"85373","63452"
"85373","64146"
"82323","62687"
"136610","66072"
"84857","62687"
"82111","62687"
"85223","-1"
"86082","62687"
"87616","62687"
"85223","65399"
"87616","62918"
"86082","-1"
"83555","62683"
"83555","62687"
"87497","62687"
"83178","-1"
"82718","62666"
"87497","63117"
"87497","63463"
"83178","62832"
"87497","63635"
"87074","-1"
"87377","62678"
"83168","62687"
"87074","67195"
"87377","63639"
"83168","62875"
"87377","64048"
"84385","62673"
"85197","62673"
"87191","64145"
"86333","-1"
"86705","62673"
"87975","64381"
"88152","62673"
"88152","63381"
"86705","66246"
"84260","-1"
"83428","-1"
"83990","-1"
"85554","62944"
"82164","62687"
"85554","63351"
"86072","62918"
"84769","-1"
"86072","64767"
"86608","-1"
"87478","63822"
"82094","62687"
"82628","62673"
"84004","62895"
"83032","62687"
"88102","62687"
"82628","62928"
"85009","62715"
"82843","-1"
"85009","-1"
"85009","63008"
"85009","-1"
"88180","71307"
"86251","62918"
"82873","62666"
"88267","71307"
"86251","63008"
"86251","63238"
"86251","63513"
"86251","63635"
"85046","62678"
"85045","-1"
"84604","-1"
"85046","-1"
"148716","138713"
"87495","62761"
"81982","62687"
"86935","63904"
"87495","63650"
"82039","62974"
"82902","62918"
"80787","62687"
"86606","-1"
"85749","63904"
"81262","62666"
"83031","62687"
"83628","62682"
"86283","-1"
"83031","62768"
"83031","62859"
"83031","62918"
"83031","-1"
"83031","62928"
"84831","62687"
"84831","62768"
"84831","62804"
"81636","-1"
"138945","73917"
"87130","-1"
"85706","63904"
"86506","62774"
"86506","63904"
"87130","63824"
"87130","66710"
"87566","63904"
"87566","65477"
"87566","65558"
"86803","63904"
"82945","62764"
"86803","64656"
"85762","63008"
"86900","63904"
"85486","62666"
"85762","63904"
"86900","64656"
"85486","62677"
"86900","64745"
"85486","62687"
